path,category,title,canonical,robots,indexable,publication_state,ad_class,visible_words,h1_count,duplicate_ids,duplicate_external_scripts,images_missing_alt,internal_links,external_links,forms,adsense_loader,adsense_slots,consent_script,analytics_script,issues
learn-hindi-for-polish-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Polish Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-polish-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,965,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-polish-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Polish Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-polish-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1077,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-portuguese-speakers/first-words/index.html,source-language-research,The First 100 Hindi Words for Portuguese Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-portuguese-speakers/first-words/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1097,1,,,0,57,1,0,no,0,yes,yes,
learn-hindi-for-portuguese-speakers/grammar/index.html,source-language-research,Hindi Grammar for Portuguese Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-portuguese-speakers/grammar/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1009,1,,,0,57,1,0,no,0,yes,yes,
learn-hindi-for-portuguese-speakers/index.html,source-language-research,Learn Hindi for Portuguese Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-portuguese-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1151,1,,,0,64,1,0,no,0,yes,yes,
learn-hindi-for-portuguese-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Portuguese Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-portuguese-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,965,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-portuguese-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Portuguese Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-portuguese-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1029,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-punjabi-speakers/first-words/index.html,source-language-research,The First 100 Hindi Words for Punjabi Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-punjabi-speakers/first-words/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1072,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-punjabi-speakers/grammar/index.html,source-language-research,Hindi Grammar for Punjabi Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-punjabi-speakers/grammar/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1076,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-punjabi-speakers/index.html,source-language-research,Learn Hindi for Punjabi Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-punjabi-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1242,1,,,0,65,1,0,no,0,yes,yes,
learn-hindi-for-punjabi-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Punjabi Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-punjabi-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,980,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-punjabi-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Punjabi Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-punjabi-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1057,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-russian-speakers/first-words/index.html,source-language-research,The First 100 Hindi Words for Russian Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-russian-speakers/first-words/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1119,1,,,0,57,1,0,no,0,yes,yes,
learn-hindi-for-russian-speakers/grammar/index.html,source-language-research,Hindi Grammar for Russian Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-russian-speakers/grammar/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1046,1,,,0,57,1,0,no,0,yes,yes,
learn-hindi-for-russian-speakers/index.html,source-language-research,Learn Hindi for Russian Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-russian-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1241,1,,,0,66,1,0,no,0,yes,yes,
learn-hindi-for-russian-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Russian Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-russian-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,967,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-russian-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Russian Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-russian-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1070,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-spanish-speakers/first-words/index.html,source-language-research,The First 100 Hindi Words for Spanish Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-spanish-speakers/first-words/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1124,1,,,0,57,1,0,no,0,yes,yes,
learn-hindi-for-spanish-speakers/grammar/index.html,source-language-research,Hindi Grammar for Spanish Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-spanish-speakers/grammar/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1225,1,,,0,57,1,0,no,0,yes,yes,
learn-hindi-for-spanish-speakers/index.html,source-language-research,Learn Hindi for Spanish Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-spanish-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1454,1,,,0,71,1,0,no,0,yes,yes,
learn-hindi-for-spanish-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Spanish Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-spanish-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1067,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-spanish-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Spanish Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-spanish-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1048,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-speakers/index.html,source-language-research,Learn Hindi for Speakers of Your Language | EkGuru,https://ekguru.shop/learn-hindi-for-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,728,1,,,0,104,1,0,no,0,yes,yes,
learn-hindi-for-swahili-speakers/first-words/index.html,source-language-research,The First 100 Hindi Words for Swahili Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-swahili-speakers/first-words/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1123,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-swahili-speakers/grammar/index.html,source-language-research,Hindi Grammar for Swahili Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-swahili-speakers/grammar/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1045,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-swahili-speakers/index.html,source-language-research,Learn Hindi for Swahili Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-swahili-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1254,1,,,0,64,1,0,no,0,yes,yes,
learn-hindi-for-swahili-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Swahili Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-swahili-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,977,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-swahili-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Swahili Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-swahili-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1062,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-tamil-speakers/first-words/index.html,source-language-research,The First 100 Hindi Words for Tamil Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-tamil-speakers/first-words/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1040,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-tamil-speakers/grammar/index.html,source-language-research,Hindi Grammar for Tamil Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-tamil-speakers/grammar/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1061,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-tamil-speakers/index.html,source-language-research,Learn Hindi for Tamil Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-tamil-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1137,1,,,0,65,1,0,no,0,yes,yes,
learn-hindi-for-tamil-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Tamil Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-tamil-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,948,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-tamil-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Tamil Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-tamil-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,979,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-telugu-speakers/first-words/index.html,source-language-research,The First 100 Hindi Words for Telugu Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-telugu-speakers/first-words/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1077,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-telugu-speakers/grammar/index.html,source-language-research,Hindi Grammar for Telugu Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-telugu-speakers/grammar/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1019,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-telugu-speakers/index.html,source-language-research,Learn Hindi for Telugu Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-telugu-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1171,1,,,0,62,1,0,no,0,yes,yes,
learn-hindi-for-telugu-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Telugu Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-telugu-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,962,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-telugu-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Telugu Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-telugu-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1057,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-thai-speakers/first-words/index.html,source-language-research,The First 100 Hindi Words for Thai Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-thai-speakers/first-words/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1130,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-thai-speakers/grammar/index.html,source-language-research,Hindi Grammar for Thai Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-thai-speakers/grammar/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,955,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-thai-speakers/index.html,source-language-research,Learn Hindi for Thai Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-thai-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1204,1,,,0,62,1,0,no,0,yes,yes,
learn-hindi-for-thai-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Thai Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-thai-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,962,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-thai-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Thai Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-thai-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1087,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-turkish-speakers/first-words/index.html,source-language-research,The First 100 Hindi Words for Turkish Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-turkish-speakers/first-words/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1141,1,,,0,57,1,0,no,0,yes,yes,
learn-hindi-for-turkish-speakers/grammar/index.html,source-language-research,Hindi Grammar for Turkish Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-turkish-speakers/grammar/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1092,1,,,0,57,1,0,no,0,yes,yes,
learn-hindi-for-turkish-speakers/index.html,source-language-research,Learn Hindi for Turkish Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-turkish-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1305,1,,,0,62,1,0,no,0,yes,yes,
learn-hindi-for-turkish-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Turkish Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-turkish-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,984,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-turkish-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Turkish Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-turkish-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1076,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-ukrainian-speakers/grammar/index.html,source-language-research,Hindi Grammar for Ukrainian Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-ukrainian-speakers/grammar/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,953,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-ukrainian-speakers/index.html,source-language-research,Learn Hindi for Ukrainian Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-ukrainian-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1123,1,,,0,62,1,0,no,0,yes,yes,
learn-hindi-for-ukrainian-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Ukrainian Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-ukrainian-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,925,1,,,0,54,1,0,no,0,yes,yes,
learn-hindi-for-ukrainian-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Ukrainian Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-ukrainian-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1051,1,,,0,54,1,0,no,0,yes,yes,
learn-hindi-for-urdu-speakers/index.html,source-language-research,Learn Hindi for Urdu Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-urdu-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,994,1,,,0,63,1,0,no,0,yes,yes,
learn-hindi-for-vietnamese-speakers/grammar/index.html,source-language-research,Hindi Grammar for Vietnamese Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-vietnamese-speakers/grammar/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1026,1,,,0,56,1,0,no,0,yes,yes,
learn-hindi-for-vietnamese-speakers/index.html,source-language-research,Learn Hindi for Vietnamese Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-vietnamese-speakers/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1154,1,,,0,62,1,0,no,0,yes,yes,
learn-hindi-for-vietnamese-speakers/mistakes/index.html,source-language-research,Hindi Mistakes Vietnamese Speakers Make | EkGuru,https://ekguru.shop/learn-hindi-for-vietnamese-speakers/mistakes/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,959,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-for-vietnamese-speakers/pronunciation/index.html,source-language-research,Hindi Pronunciation for Vietnamese Speakers | EkGuru,https://ekguru.shop/learn-hindi-for-vietnamese-speakers/pronunciation/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1061,1,,,0,55,1,0,no,0,yes,yes,
learn-hindi-from-afghanistan/index.html,country-funnel-research,Learn Hindi from Afghanistan | EkGuru,https://ekguru.shop/learn-hindi-from-afghanistan/,"index, follow",yes,PUBLISHED,MEDIUM_CONTENT,1324,1,,,0,81,1,0,no,0,yes,yes,
learn-hindi-from-albania/index.html,country-funnel-research,Learn Hindi from Albania | EkGuru,https://ekguru.shop/learn-hindi-from-albania/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1303,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-algeria/index.html,country-funnel-research,Learn Hindi from Algeria | EkGuru,https://ekguru.shop/learn-hindi-from-algeria/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1353,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-andorra/index.html,country-funnel-research,Learn Hindi from Andorra | EkGuru,https://ekguru.shop/learn-hindi-from-andorra/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1308,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-angola/index.html,country-funnel-research,Learn Hindi from Angola | EkGuru,https://ekguru.shop/learn-hindi-from-angola/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1291,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-antigua-and-barbuda/index.html,country-funnel-research,Learn Hindi from Antigua and Barbuda | EkGuru,https://ekguru.shop/learn-hindi-from-antigua-and-barbuda/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1343,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-argentina/index.html,country-funnel-research,Learn Hindi from Argentina | EkGuru,https://ekguru.shop/learn-hindi-from-argentina/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1393,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-armenia/index.html,country-funnel-research,Learn Hindi from Armenia | EkGuru,https://ekguru.shop/learn-hindi-from-armenia/,"index, follow",yes,PUBLISHED,MEDIUM_CONTENT,1286,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-australia/index.html,country-funnel-research,Learn Hindi from Australia | EkGuru,https://ekguru.shop/learn-hindi-from-australia/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1378,1,,,0,81,1,0,no,0,yes,yes,
learn-hindi-from-austria/index.html,country-funnel-research,Learn Hindi from Austria | EkGuru,https://ekguru.shop/learn-hindi-from-austria/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1384,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-azerbaijan/index.html,country-funnel-research,Learn Hindi from Azerbaijan | EkGuru,https://ekguru.shop/learn-hindi-from-azerbaijan/,"index, follow",yes,PUBLISHED,MEDIUM_CONTENT,1284,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-bahamas/index.html,country-funnel-research,Learn Hindi from Bahamas | EkGuru,https://ekguru.shop/learn-hindi-from-bahamas/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1289,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-bahrain/index.html,country-funnel-research,Learn Hindi from Bahrain | EkGuru,https://ekguru.shop/learn-hindi-from-bahrain/,"index, follow",yes,PUBLISHED,MEDIUM_CONTENT,1333,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-bangladesh/index.html,country-funnel-research,Learn Hindi from Bangladesh | EkGuru,https://ekguru.shop/learn-hindi-from-bangladesh/,"index, follow",yes,PUBLISHED,MEDIUM_CONTENT,1317,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-barbados/index.html,country-funnel-research,Learn Hindi from Barbados | EkGuru,https://ekguru.shop/learn-hindi-from-barbados/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1349,1,,,0,81,1,0,no,0,yes,yes,
learn-hindi-from-belarus/index.html,country-funnel-research,Learn Hindi from Belarus | EkGuru,https://ekguru.shop/learn-hindi-from-belarus/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1362,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-belgium/index.html,country-funnel-research,Learn Hindi from Belgium | EkGuru,https://ekguru.shop/learn-hindi-from-belgium/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1395,1,,,0,85,1,0,no,0,yes,yes,
learn-hindi-from-belize/index.html,country-funnel-research,Learn Hindi from Belize | EkGuru,https://ekguru.shop/learn-hindi-from-belize/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1364,1,,,0,81,1,0,no,0,yes,yes,
learn-hindi-from-benin/index.html,country-funnel-research,Learn Hindi from Benin | EkGuru,https://ekguru.shop/learn-hindi-from-benin/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1288,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-bhutan/index.html,country-funnel-research,Learn Hindi from Bhutan | EkGuru,https://ekguru.shop/learn-hindi-from-bhutan/,"index, follow",yes,PUBLISHED,MEDIUM_CONTENT,1271,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-bolivia/index.html,country-funnel-research,Learn Hindi from Bolivia | EkGuru,https://ekguru.shop/learn-hindi-from-bolivia/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1378,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-bosnia-and-herzegovina/index.html,country-funnel-research,Learn Hindi from Bosnia and Herzegovina | EkGuru,https://ekguru.shop/learn-hindi-from-bosnia-and-herzegovina/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1345,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-botswana/index.html,country-funnel-research,Learn Hindi from Botswana | EkGuru,https://ekguru.shop/learn-hindi-from-botswana/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1347,1,,,0,81,1,0,no,0,yes,yes,
learn-hindi-from-brazil/index.html,country-funnel-research,Learn Hindi from Brazil | EkGuru,https://ekguru.shop/learn-hindi-from-brazil/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1412,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-brunei/index.html,country-funnel-research,Learn Hindi from Brunei | EkGuru,https://ekguru.shop/learn-hindi-from-brunei/,"index, follow",yes,PUBLISHED,MEDIUM_CONTENT,1335,1,,,0,81,1,0,no,0,yes,yes,
learn-hindi-from-bulgaria/index.html,country-funnel-research,Learn Hindi from Bulgaria | EkGuru,https://ekguru.shop/learn-hindi-from-bulgaria/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1326,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-burkina-faso/index.html,country-funnel-research,Learn Hindi from Burkina Faso | EkGuru,https://ekguru.shop/learn-hindi-from-burkina-faso/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1314,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-burundi/index.html,country-funnel-research,Learn Hindi from Burundi | EkGuru,https://ekguru.shop/learn-hindi-from-burundi/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1286,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-cambodia/index.html,country-funnel-research,Learn Hindi from Cambodia | EkGuru,https://ekguru.shop/learn-hindi-from-cambodia/,"index, follow",yes,PUBLISHED,MEDIUM_CONTENT,1289,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-cameroon/index.html,country-funnel-research,Learn Hindi from Cameroon | EkGuru,https://ekguru.shop/learn-hindi-from-cameroon/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1362,1,,,0,83,1,0,no,0,yes,yes,
learn-hindi-from-canada/index.html,country-funnel-research,Learn Hindi from Canada | EkGuru,https://ekguru.shop/learn-hindi-from-canada/,"index, follow",yes,PUBLISHED,MEDIUM_CONTENT,1398,1,,,0,83,1,0,no,0,yes,yes,
learn-hindi-from-cape-verde/index.html,country-funnel-research,Learn Hindi from Cape Verde | EkGuru,https://ekguru.shop/learn-hindi-from-cape-verde/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1311,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-central-african-republic/index.html,country-funnel-research,Learn Hindi from Central African Republic | EkGuru,https://ekguru.shop/learn-hindi-from-central-african-republic/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1332,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-chad/index.html,country-funnel-research,Learn Hindi from Chad | EkGuru,https://ekguru.shop/learn-hindi-from-chad/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1283,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-chile/index.html,country-funnel-research,Learn Hindi from Chile | EkGuru,https://ekguru.shop/learn-hindi-from-chile/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1405,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-china/index.html,country-funnel-research,Learn Hindi from China | EkGuru,https://ekguru.shop/learn-hindi-from-china/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1372,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-colombia/index.html,country-funnel-research,Learn Hindi from Colombia | EkGuru,https://ekguru.shop/learn-hindi-from-colombia/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1396,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-comoros/index.html,country-funnel-research,Learn Hindi from Comoros | EkGuru,https://ekguru.shop/learn-hindi-from-comoros/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1375,1,,,0,84,1,0,no,0,yes,yes,
learn-hindi-from-congo/index.html,country-funnel-research,Learn Hindi from Republic of the Congo | EkGuru,https://ekguru.shop/learn-hindi-from-congo/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1397,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-costa-rica/index.html,country-funnel-research,Learn Hindi from Costa Rica | EkGuru,https://ekguru.shop/learn-hindi-from-costa-rica/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1385,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-cote-divoire/index.html,country-funnel-research,Learn Hindi from Côte d'Ivoire | EkGuru,https://ekguru.shop/learn-hindi-from-cote-divoire/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1378,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-croatia/index.html,country-funnel-research,Learn Hindi from Croatia | EkGuru,https://ekguru.shop/learn-hindi-from-croatia/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1332,1,,,0,79,1,0,no,0,yes,yes,
learn-hindi-from-cuba/index.html,country-funnel-research,Learn Hindi from Cuba | EkGuru,https://ekguru.shop/learn-hindi-from-cuba/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1354,1,,,0,82,1,0,no,0,yes,yes,
learn-hindi-from-cyprus/index.html,country-funnel-research,Learn Hindi from Cyprus | EkGuru,https://ekguru.shop/learn-hindi-from-cyprus/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,1379,1,,,0,82,1,0,no,0,yes,yes,
